what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491238192795
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491238194678
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238198068
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238201697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238206159
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238207453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491238212778
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491238219754
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238229986
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238238588
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238273824
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238276409
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491238277711
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491238315596
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238316612
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238403917
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1491238405570
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1491238405606
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1491238405647
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238415721
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238417004
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491238429231
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491239791626
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1491239791818
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491239793130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491239797065
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491239813604
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491239814402
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491239815510
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491239851614
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491239855385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491240145520
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491240146513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1491240268724
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1491240270358
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1491240270750
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1491240320151
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1491240321772
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491240386701
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491240833865
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491240835189
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241008913
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491241087785
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241088773
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241383165
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241383346
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241546634
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491241622937
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491241627403
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491241683378
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491241685360
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241703167
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241727942
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241731052
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241736801
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491241737729
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491241737862
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.edit.text.openLocalFile",1491241737891
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491241739300
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491241743643
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491241744926
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491241749067
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491241750594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241771065
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241862560
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491241864304
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241911502
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491241916001
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491242016871
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491242020618
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491242020876
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491242021822
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491242039044
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491242045378
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491242049356
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1491242066201
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491242071161
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242083009
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242135253
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491242251820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242255385
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242256965
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242292516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242293841
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491242326356
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491242327568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491242344096
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491242359853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242430204
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242546850
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1491242550336
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491242556138
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491242671173
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243131247
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491243138705
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243140096
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243288943
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243290867
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243340427
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243606403
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243608700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491243735771
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491243740601
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491243816691
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491243818675
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491243851011
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491243860611
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243901652
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491243999897
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244097654
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244124281
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491244131509
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491244152185
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244153355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244210310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244221392
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244225151
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244226311
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244227409
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244228633
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244232190
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491244350693
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491244350762
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293728328
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491293734412
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293737345
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293739135
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293746349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293747311
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.smartEnter",1491293840945
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491293882328
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491293889130
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491293897883
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293898933
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293906695
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491293913485
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293968970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293969878
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293971939
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293972926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293981292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293982651
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491293996374
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491293997612
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294062636
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491294064183
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294070957
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294478467
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491294482498
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491294518663
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491294526220
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491294539057
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491294548194
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294549858
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294636907
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491294705302
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294767522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294795084
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294796846
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294797801
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294814382
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294833164
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491294851622
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491294853722
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491294910398
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491294951179
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491294996907
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491295409406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491295409970
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491296340445
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491296342347
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491296411295
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491296413666
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491296500307
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491299403270
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491299405995
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491300641267
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491300643454
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491300707797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491300708955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491300717465
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491300718672
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491301252708
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491301257496
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491301257544
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491301257865
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491301262258
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491301422067
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491301425654
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1491301433716
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1491301437385
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1491301437620
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491317492264
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491317493008
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1491317495325
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1491317495377
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1491317495377
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1491317495377
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1491317495474
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1491317495512
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1491317495574
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1491317495574
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1491317495574
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1491317495574
stopped,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1491317495574
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1491317495575
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1491317495612
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1491317495633
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1491317495696
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1491317495696
stopped,bundle,org.eclipse.rse.importexport,1.2.100.v201003010830,"org.eclipse.rse.importexport",1491317495736
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1491317495841
stopped,bundle,org.eclipse.rse.files.ui,3.1.100.v201005221100,"org.eclipse.rse.files.ui",1491317495872
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1491317495910
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1491317495930
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1491317495996
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1491317496275
stopped,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1491317496276
stopped,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1491317496276
