what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229048476
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229048891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229054528
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491229055954
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229148813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229211411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229214101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229218603
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491229221232
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491229262448
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1491229274144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229317305
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229329732
error,log,,,"org.eclipse.dltk.core.ModelException: Index out of bounds",1491229333251
error,log,,,"org.eclipse.dltk.core.ModelException: Index out of bounds",1491229333255
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491229333495
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229437601
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229445380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491229481782
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491229484251
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491229506779
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491229517635
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491229524248
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229525831
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229561375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229598223
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229604445
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491229634100
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229635441
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229665452
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491229668247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229679500
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229683582
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229695188
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229701516
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491229706716
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229708494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229753934
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491229794255
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229795160
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229808283
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491229831832
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229833222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229845848
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491229850355
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230134087
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230140118
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230141380
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491230142962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491230188641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230189951
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230205622
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491230290990
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230293069
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230304386
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491230306149
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491230339900
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230340837
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230350145
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230394206
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230395916
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491230403644
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491230475042
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1491230476645
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1491230485663
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230486576
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230489840
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230493889
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1491230501971
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1491230508231
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1491230513262
