what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793380567
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490793383399
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490793444852
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793455267
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793458146
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490793476795
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793477591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793513928
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793542601
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793544452
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793546366
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793547064
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490793593144
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793599036
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793600902
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1490793612431
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1490793615296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1490793635101
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1490793638122
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793639786
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793645638
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793648591
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1490793681275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793690028
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793690267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793690446
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793690780
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793690894
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793691148
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793691349
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793691515
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793691716
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1490793691947
